Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.26_13.50.48,-8.394718,51.886101000000004,0,B,11,5G,-106,-13,6.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-39.0
2019.11.26_13.50.49,-8.394718,51.886101000000004,0,B,11,5G,-107,-14,4.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-111.0,-18.0
2019.11.26_13.50.50,-8.394718,51.886101000000004,0,B,11,5G,-107,-14,4.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-111.0,-18.0
2019.11.26_13.50.51,-8.394718,51.886101000000004,0,B,11,5G,-106,-13,1.0,11,-,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-111.0,-17.0
2019.11.26_13.50.52,-8.394718,51.886101000000004,0,B,11,5G,-106,-13,1.0,13,-88,433,245,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-111.0,-17.0
2019.11.26_13.50.53,-8.394718,51.886101000000004,0,B,11,5G,-103,-14,4.0,12,-86,11366,497,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-19.0
2019.11.26_13.50.54,-8.394718,51.886101000000004,0,B,11,5G,-103,-14,4.0,12,-86,18419,672,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-19.0
2019.11.26_13.50.55,-8.394878,51.886015,1,B,11,5G,-103,-14,4.0,12,-86,18419,672,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-19.0
2019.11.26_13.50.55,-8.394878,51.886015,1,B,11,5G,-103,-17,2.0,12,-86,21778,857,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2019.11.26_13.50.57,-8.394878,51.886015,1,B,11,5G,-103,-17,2.0,12,-86,5464,206,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2019.11.26_13.50.58,-8.394878,51.886015,1,B,11,5G,-103,-13,10.0,15,-83,13,22,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-204.0
2019.11.26_13.50.59,-8.394878,51.886015,1,B,11,5G,-103,-13,10.0,5,-87,11407,445,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-204.0
2019.11.26_13.51.00,-8.394878,51.886015,1,B,11,5G,-104,-14,6.0,5,-87,11512,362,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2019.11.26_13.51.01,-8.394878,51.886015,1,B,11,5G,-104,-14,6.0,5,-87,152,90,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2019.11.26_13.51.02,-8.394878,51.886015,1,B,11,5G,-103,-15,2.0,9,-85,239,248,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-204.0
2019.11.26_13.51.03,-8.394878,51.886015,1,B,11,5G,-103,-15,2.0,9,-83,3787,111,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-204.0
2019.11.26_13.51.04,-8.394878,51.886015,1,B,11,5G,-102,-16,7.0,9,-86,13443,197,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-8.0
2019.11.26_13.51.05,-8.394878,51.886015,1,B,11,5G,-102,-16,7.0,9,-86,33239,279,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-8.0
