Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.12.06_09.55.13,-8.394574,51.886226,0,B,11,5G,-104,-11,4.0,14,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-108.0,-8.0
2019.12.06_09.55.13,-8.394574,51.886226,0,B,11,5G,-103,-10,11.0,14,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-12.0
2019.12.06_09.55.13,-8.394678,51.88606,0,B,11,5G,-103,-10,11.0,14,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-12.0
2019.12.06_09.55.14,-8.394678,51.88606,0,B,11,5G,-103,-10,11.0,14,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-12.0
2019.12.06_09.55.15,-8.394678,51.88606,0,B,11,5G,-102,-11,2.0,14,-86,45,13,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-10.0
2019.12.06_09.55.16,-8.394678,51.88606,0,B,11,5G,-102,-11,2.0,14,-86,164,87,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-10.0
2019.12.06_09.55.17,-8.394678,51.88606,0,B,11,5G,-104,-10,5.0,14,-86,505,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-10.0
2019.12.06_09.55.18,-8.394678,51.88606,0,B,11,5G,-104,-10,5.0,14,-86,33890,1057,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-10.0
2019.12.06_09.55.19,-8.394678,51.88606,0,B,11,5G,-102,-15,-2.0,14,-86,489,18,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-11.0
2019.12.06_09.55.20,-8.394678,51.88606,0,B,11,5G,-102,-15,-2.0,14,-86,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-11.0
