Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.26_08.02.38,-8.483174,51.898677,0,B,11,5G,-92,-15,-2.0,14,-,9,4,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-10
2019.11.26_08.02.38,-8.483219,51.89907,1,B,11,5G,-92,-15,-2.0,14,-,9,4,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-10
2019.11.26_08.02.38,-8.483219,51.89907,1,B,11,5G,-92,-15,-2.0,11,-72,0,2,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-10
2019.11.26_08.02.40,-8.483219,51.89907,1,B,11,5G,-93,-13,-9.0,7,-70,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-9
2019.11.26_08.02.41,-8.483219,51.89907,1,B,11,5G,-93,-13,-9.0,7,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-9
2019.11.26_08.02.42,-8.483219,51.89907,1,B,11,5G,-93,-14,-9.0,7,-70,17,29,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-10
2019.11.26_08.02.43,-8.483219,51.89907,1,B,11,5G,-93,-14,-9.0,7,-70,170,76,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-10
2019.11.26_08.02.44,-8.483219,51.89907,1,B,11,5G,-91,-11,5.0,7,-70,11,1,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-8
2019.11.26_08.02.45,-8.483219,51.89907,1,B,11,5G,-91,-11,5.0,15,-72,611,356,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-8
2019.11.26_08.02.46,-8.483219,51.89907,1,B,11,5G,-94,-12,-2.0,15,-72,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-87,-10
2019.11.26_08.02.47,-8.483219,51.89907,1,B,11,5G,-94,-12,-2.0,12,-70,499,17,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-87,-10
2019.11.26_08.02.48,-8.483219,51.89907,1,B,11,5G,-94,-11,-1.0,12,-70,273,41,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-14
2019.11.26_08.02.49,-8.483219,51.89907,1,B,11,5G,-94,-11,-1.0,12,-70,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-14
2019.11.26_08.02.50,-8.483219,51.89907,1,B,11,5G,-93,-15,-8.0,9,-75,0,35,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-13
2019.11.26_08.02.51,-8.483219,51.89907,1,B,11,5G,-93,-15,-8.0,9,-71,68172,633,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-13
2019.11.26_08.02.52,-8.483219,51.89907,1,B,11,5G,-93,-13,-1.0,9,-71,19106,100,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-13
2019.11.26_08.02.53,-8.483219,51.89907,1,B,11,5G,-93,-13,-1.0,9,-71,1,1,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-13
2019.11.26_08.02.55,-8.483219,51.89907,1,B,11,5G,-92,-12,0.0,9,-71,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-9
2019.11.26_08.02.56,-8.483219,51.89907,1,B,11,5G,-92,-12,0.0,9,-71,0,1,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-9
2019.11.26_08.02.57,-8.483219,51.89907,1,B,11,5G,-90,-15,-3.0,9,-71,14690,218,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_08.02.58,-8.483219,51.89907,1,B,11,5G,-90,-15,-3.0,12,-69,2,1,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_08.02.59,-8.483219,51.89907,1,B,11,5G,-93,-17,3.0,12,-69,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-10
2019.11.26_08.03.00,-8.483219,51.89907,1,B,11,5G,-93,-17,3.0,12,-71,0,1,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-10
2019.11.26_08.03.01,-8.483219,51.89907,1,B,11,5G,-94,-19,-10.0,12,-71,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-10
2019.11.26_08.03.02,-8.483219,51.89907,1,B,11,5G,-94,-19,-10.0,12,-71,7,6,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-10
2019.11.26_08.03.03,-8.483219,51.89907,1,B,11,5G,-95,-14,-3.0,11,-69,2,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-9
2019.11.26_08.03.04,-8.483219,51.89907,1,B,11,5G,-95,-14,-3.0,11,-69,2,4,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-9
2019.11.26_08.03.05,-8.483219,51.89907,1,B,11,5G,-94,-12,1.0,11,-69,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-8
2019.11.26_08.03.06,-8.483219,51.89907,1,B,11,5G,-94,-12,1.0,11,-69,2,4,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-8
