Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.26_09.27.10,-8.483201,51.899105,0,B,11,5G,-91,-12,0.0,9,-70,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-81,-9
2019.11.26_09.27.11,-8.483201,51.899105,0,B,11,5G,-91,-12,0.0,9,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-81,-9
2019.11.26_09.27.11,-8.483199,51.899107,0,B,11,5G,-91,-12,0.0,9,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-81,-9
2019.11.26_09.27.12,-8.483199,51.899107,0,B,11,5G,-91,-13,-2.0,9,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-10
2019.11.26_09.27.13,-8.483199,51.899107,0,B,11,5G,-91,-13,-2.0,9,-72,0,1,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-10
2019.11.26_09.27.14,-8.483199,51.899107,0,B,11,5G,-92,-13,4.0,9,-72,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-12
2019.11.26_09.27.15,-8.483199,51.899107,0,B,11,5G,-92,-13,4.0,10,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-12
2019.11.26_09.27.17,-8.483199,51.899107,0,B,11,5G,-91,-13,6.0,8,-72,49,14,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-10
2019.11.26_09.27.18,-8.483199,51.899107,0,B,11,5G,-91,-13,6.0,8,-72,695,339,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-10
2019.11.26_09.27.19,-8.483199,51.899107,0,B,11,5G,-91,-15,6.0,8,-72,10393,375,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-11
2019.11.26_09.27.20,-8.483199,51.899107,0,B,11,5G,-91,-15,6.0,8,-72,30172,875,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-11
2019.11.26_09.27.21,-8.483199,51.899107,0,B,11,5G,-91,-16,-7.0,8,-72,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-13
2019.11.26_09.27.22,-8.483199,51.899107,0,B,11,5G,-91,-16,-7.0,8,-72,11505,319,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-13
2019.11.26_09.27.23,-8.483199,51.899107,0,B,11,5G,-93,-14,0.0,8,-72,103545,442,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-15
2019.11.26_09.27.24,-8.483199,51.899107,0,B,11,5G,-93,-14,0.0,9,-70,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-15
2019.11.26_09.27.25,-8.483199,51.899107,0,B,11,5G,-93,-12,2.0,9,-73,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-12
2019.11.26_09.27.26,-8.483199,51.899107,0,B,11,5G,-93,-12,2.0,8,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-12
2019.11.26_09.27.27,-8.483199,51.899107,0,B,11,5G,-92,-13,2.0,8,-70,13620,119,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-12
2019.11.26_09.27.28,-8.483199,51.899107,0,B,11,5G,-92,-13,2.0,8,-70,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-82,-12
2019.11.26_09.27.29,-8.483199,51.899107,0,B,11,5G,-92,-13,1.0,8,-70,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-12
2019.11.26_09.27.30,-8.483199,51.899107,0,B,11,5G,-92,-13,1.0,8,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-12
2019.11.26_09.27.31,-8.483199,51.899107,0,B,11,5G,-92,-15,1.0,8,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-15
2019.11.26_09.27.33,-8.483199,51.899107,0,B,11,5G,-92,-15,1.0,8,-70,11,1,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-15
2019.11.26_09.27.34,-8.483199,51.899107,0,B,11,5G,-91,-12,-2.0,8,-72,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-15
2019.11.26_09.27.35,-8.483199,51.899107,0,B,11,5G,-91,-12,-2.0,8,-72,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-15
2019.11.26_09.27.36,-8.483199,51.899107,0,B,11,5G,-93,-12,0.0,8,-72,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-14
2019.11.26_09.27.37,-8.483199,51.899107,0,B,11,5G,-93,-12,0.0,8,-72,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-14
2019.11.26_09.27.38,-8.483199,51.899107,0,B,11,5G,-93,-13,0.0,8,-72,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-14
2019.11.26_09.27.39,-8.483199,51.899107,0,B,11,5G,-93,-13,0.0,8,-72,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-14
2019.11.26_09.27.40,-8.483199,51.899107,0,B,11,5G,-91,-13,0.0,8,-72,2,5,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-9
2019.11.26_09.27.41,-8.483199,51.899107,0,B,11,5G,-91,-13,0.0,8,-72,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-9
2019.11.26_09.27.42,-8.483199,51.899107,0,B,11,5G,-92,-14,-6.0,8,-72,2,4,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-10
2019.11.26_09.27.43,-8.483199,51.899107,0,B,11,5G,-92,-14,-6.0,8,-72,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-10
2019.11.26_09.27.44,-8.483199,51.899107,0,B,11,5G,-92,-13,0.0,8,-72,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-9
2019.11.26_09.27.45,-8.483199,51.899107,0,B,11,5G,-92,-13,0.0,8,-72,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-83,-9
2019.11.26_09.27.46,-8.483199,51.899107,0,B,11,5G,-92,-14,1.0,11,-74,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-11
2019.11.26_09.27.48,-8.483199,51.899107,0,B,11,5G,-92,-14,1.0,9,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-11
2019.11.26_09.27.49,-8.483199,51.899107,0,B,11,5G,-93,-13,-3.0,9,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-11
2019.11.26_09.27.50,-8.483199,51.899107,0,B,11,5G,-93,-13,-3.0,9,-70,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-11
2019.11.26_09.27.51,-8.483199,51.899107,0,B,11,5G,-93,-12,1.0,8,-72,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.27.52,-8.483199,51.899107,0,B,11,5G,-93,-12,1.0,8,-72,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.27.53,-8.483199,51.899107,0,B,11,5G,-91,-13,3.0,8,-70,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-12
2019.11.26_09.27.54,-8.483199,51.899107,0,B,11,5G,-91,-13,3.0,9,-73,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-12
2019.11.26_09.27.55,-8.483199,51.899107,0,B,11,5G,-93,-13,2.0,9,-73,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-11
2019.11.26_09.27.56,-8.483199,51.899107,0,B,11,5G,-93,-13,2.0,9,-73,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-11
2019.11.26_09.27.57,-8.483199,51.899107,0,B,11,5G,-91,-15,3.0,7,-75,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-12
2019.11.26_09.27.58,-8.483199,51.899107,0,B,11,5G,-91,-15,3.0,7,-,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-12
2019.11.26_09.27.59,-8.483199,51.899107,0,B,11,5G,-91,-16,-12.0,7,-,3,6,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-13
2019.11.26_09.28.00,-8.483199,51.899107,0,B,11,5G,-91,-16,-12.0,9,-71,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-13
2019.11.26_09.28.02,-8.483199,51.899107,0,B,11,5G,-90,-19,-7.0,9,-71,2,4,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-13
2019.11.26_09.28.03,-8.483199,51.899107,0,B,11,5G,-90,-19,-7.0,8,-74,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-13
2019.11.26_09.28.04,-8.483199,51.899107,0,B,11,5G,-91,-18,-12.0,8,-74,2,4,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-12
2019.11.26_09.28.05,-8.483199,51.899107,0,B,11,5G,-91,-18,-12.0,8,-74,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-84,-12
2019.11.26_09.28.06,-8.483199,51.899107,0,B,11,5G,-93,-14,-1.0,8,-74,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.07,-8.483199,51.899107,0,B,11,5G,-93,-14,-1.0,7,-,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.08,-8.483199,51.899107,0,B,11,5G,-93,-13,-9.0,7,-,3480,26,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.09,-8.483199,51.899107,0,B,11,5G,-93,-13,-9.0,7,-,14927,100,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.10,-8.483199,51.899107,0,B,11,5G,-93,-13,1.0,10,-73,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.11,-8.483199,51.899107,0,B,11,5G,-93,-13,1.0,10,-73,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.12,-8.483199,51.899107,0,B,11,5G,-93,-13,2.0,10,-73,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.13,-8.483199,51.899107,0,B,11,5G,-93,-13,2.0,10,-73,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.14,-8.483199,51.899107,0,B,11,5G,-93,-15,-10.0,10,-73,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-12
2019.11.26_09.28.16,-8.483199,51.899107,0,B,11,5G,-93,-15,-10.0,10,-73,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-12
2019.11.26_09.28.17,-8.483199,51.899107,0,B,11,5G,-93,-13,3.0,10,-73,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-11
2019.11.26_09.28.18,-8.483199,51.899107,0,B,11,5G,-93,-13,3.0,10,-73,17,3,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-11
2019.11.26_09.28.19,-8.483199,51.899107,0,B,11,5G,-93,-13,3.0,10,-73,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.20,-8.483199,51.899107,0,B,11,5G,-93,-13,3.0,10,-73,5,4,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-11
2019.11.26_09.28.21,-8.483199,51.899107,0,B,11,5G,-92,-14,-2.0,10,-73,4,6,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-12
2019.11.26_09.28.22,-8.483199,51.899107,0,B,11,5G,-92,-14,-2.0,10,-73,16,30,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-12
2019.11.26_09.28.23,-8.483199,51.899107,0,B,11,5G,-93,-13,-2.0,10,-73,0,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-11
2019.11.26_09.28.24,-8.483199,51.899107,0,B,11,5G,-93,-13,-2.0,10,-73,2,4,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-11
2019.11.26_09.28.25,-8.483199,51.899107,0,B,11,5G,-92,-12,3.0,10,-73,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-11
2019.11.26_09.28.26,-8.483199,51.899107,0,B,11,5G,-92,-12,3.0,10,-73,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-11
2019.11.26_09.28.27,-8.483199,51.899107,0,B,11,5G,-90,-11,3.0,10,-73,1,0,D,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-13
2019.11.26_09.28.28,-8.483199,51.899107,0,B,11,5G,-90,-11,3.0,7,-71,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-13
2019.11.26_09.28.29,-8.483199,51.899107,0,B,11,5G,-92,-13,0.0,9,-,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-14
2019.11.26_09.28.30,-8.483199,51.899107,0,B,11,5G,-92,-13,0.0,9,-,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-86,-14
2019.11.26_09.28.32,-8.483199,51.899107,0,B,11,5G,-91,-13,0.0,9,-,0,0,I,-,-,-,-,-,B,A9AA,9CBA,11119115,-85,-12
