Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.26_13.00.56,-8.388196,51.935606,0,B,12,5G,-97,-9,14.0,12,-86,170,420,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-17.0
2019.11.26_13.00.56,-8.388188000000001,51.935623,0,B,12,5G,-97,-9,14.0,12,-86,170,420,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-17.0
2019.11.26_13.00.56,-8.388188000000001,51.935623,0,B,12,5G,-97,-9,14.0,12,-86,2,3,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-17.0
2019.11.26_13.00.57,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,3.0,12,-88,38,12,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-17.0
2019.11.26_13.00.58,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,3.0,12,-88,35,10,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-17.0
2019.11.26_13.01.00,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,5.0,11,-86,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-16.0
2019.11.26_13.01.01,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,5.0,11,-86,79,20,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-16.0
2019.11.26_13.01.02,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,11.0,11,-86,12000,730,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-15.0
2019.11.26_13.01.03,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,11.0,11,-86,31224,1000,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-15.0
2019.11.26_13.01.04,-8.388188000000001,51.935623,0,B,12,5G,-98,-8,5.0,11,-86,35735,996,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-15.0
2019.11.26_13.01.05,-8.388188000000001,51.935623,0,B,12,5G,-98,-8,5.0,11,-86,11360,388,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-15.0
2019.11.26_13.01.06,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,12.0,11,-86,24554,342,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.11.26_13.01.07,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,12.0,11,-84,32901,565,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.11.26_13.01.08,-8.388188000000001,51.935623,0,B,12,5G,-98,-10,3.0,11,-86,23303,245,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.11.26_13.01.09,-8.388188000000001,51.935623,0,B,12,5G,-98,-10,3.0,12,-88,24919,254,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.11.26_13.01.10,-8.388188000000001,51.935623,0,B,12,5G,-97,-9,6.0,12,-88,29802,280,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-12.0
2019.11.26_13.01.11,-8.388188000000001,51.935623,0,B,12,5G,-97,-9,6.0,12,-88,26581,282,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-12.0
2019.11.26_13.01.13,-8.388188000000001,51.935623,0,B,12,5G,-99,-11,2.0,12,-88,16238,168,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-14.0
2019.11.26_13.01.14,-8.388188000000001,51.935623,0,B,12,5G,-99,-11,2.0,12,-88,19772,213,D,-,-,-,-,-,C,A81B,9CBA,11016972,-91.0,-14.0
2019.11.26_13.01.15,-8.388188000000001,51.935623,0,B,12,5G,-100,-10,3.0,11,-86,8920,89,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-12.0
2019.11.26_13.01.16,-8.388188000000001,51.935623,0,B,12,5G,-100,-10,3.0,11,-86,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-12.0
2019.11.26_13.01.17,-8.388188000000001,51.935623,0,B,12,5G,-98,-13,11.0,11,-86,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-16.0
2019.11.26_13.01.18,-8.388188000000001,51.935623,0,B,12,5G,-98,-13,11.0,11,-86,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-16.0
2019.11.26_13.01.19,-8.388188000000001,51.935623,0,B,12,5G,-101,-11,4.0,11,-86,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-13.0
2019.11.26_13.01.20,-8.388188000000001,51.935623,0,B,12,5G,-101,-11,4.0,11,-86,3,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-13.0
2019.11.26_13.01.21,-8.388188000000001,51.935623,0,B,12,5G,-100,-14,5.0,12,-84,22587,576,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-17.0
2019.11.26_13.01.22,-8.388188000000001,51.935623,0,B,12,5G,-100,-14,5.0,11,-88,3,7,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-17.0
2019.11.26_13.01.23,-8.388188000000001,51.935623,0,B,12,5G,-100,-11,11.0,11,-88,2,6,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
2019.11.26_13.01.24,-8.388188000000001,51.935623,0,B,12,5G,-100,-11,11.0,13,-86,3,5,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
2019.11.26_13.01.25,-8.388188000000001,51.935623,0,B,12,5G,-99,-9,12.0,11,-84,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-14.0
2019.11.26_13.01.27,-8.388188000000001,51.935623,0,B,12,5G,-99,-9,12.0,11,-82,5,8,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-14.0
2019.11.26_13.01.28,-8.388188000000001,51.935623,0,B,12,5G,-97,-9,11.0,12,-84,0,3,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-11.0
2019.11.26_13.01.29,-8.388188000000001,51.935623,0,B,12,5G,-97,-9,11.0,11,-82,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-11.0
2019.11.26_13.01.30,-8.388188000000001,51.935623,0,B,12,5G,-100,-10,3.0,11,-82,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-5.0
2019.11.26_13.01.31,-8.388188000000001,51.935623,0,B,12,5G,-100,-10,3.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-5.0
2019.11.26_13.01.32,-8.388188000000001,51.935623,0,B,12,5G,-97,-12,6.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-5.0
2019.11.26_13.01.33,-8.388188000000001,51.935623,0,B,12,5G,-97,-12,6.0,11,-,15,28,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-5.0
2019.11.26_13.01.34,-8.388188000000001,51.935623,0,B,12,5G,-95,-11,6.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
2019.11.26_13.01.35,-8.388188000000001,51.935623,0,B,12,5G,-95,-11,6.0,11,-84,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-16.0
2019.11.26_13.01.36,-8.388188000000001,51.935623,0,B,12,5G,-99,-11,10.0,11,-86,1,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-4.0
2019.11.26_13.01.37,-8.388188000000001,51.935623,0,B,12,5G,-99,-11,10.0,12,-88,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-4.0
2019.11.26_13.01.38,-8.388188000000001,51.935623,0,B,12,5G,-99,-11,-2.0,10,-86,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-12.0
2019.11.26_13.01.39,-8.388188000000001,51.935623,0,B,12,5G,-99,-11,-2.0,11,-88,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-12.0
2019.11.26_13.01.41,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,4.0,13,-,2,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-13.0
2019.11.26_13.01.42,-8.388188000000001,51.935623,0,B,12,5G,-99,-10,4.0,13,-,0,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-13.0
2019.11.26_13.01.43,-8.388188000000001,51.935623,0,B,12,5G,-99,-11,4.0,13,-,28,9,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-12.0
2019.11.26_13.01.44,-8.388188000000001,51.935623,0,B,12,5G,-99,-11,4.0,13,-,9,12,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-12.0
2019.11.26_13.01.45,-8.388188000000001,51.935623,0,B,12,5G,-99,-9,5.0,13,-,2,5,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-12.0
2019.11.26_13.01.46,-8.388188000000001,51.935623,0,B,12,5G,-99,-9,5.0,13,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-12.0
2019.11.26_13.01.47,-8.388188000000001,51.935623,0,B,12,5G,-99,-9,5.0,10,-83,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-9.0
2019.11.26_13.01.48,-8.388188000000001,51.935623,0,B,12,5G,-99,-9,5.0,14,-85,0,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-9.0
2019.11.26_13.01.49,-8.388188000000001,51.935623,0,B,12,5G,-102,-11,1.0,14,-85,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-8.0
2019.11.26_13.01.50,-8.388188000000001,51.935623,0,B,12,5G,-102,-11,1.0,14,-85,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-8.0
2019.11.26_13.01.51,-8.388188000000001,51.935623,0,B,12,5G,-100,-10,10.0,14,-85,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-7.0
2019.11.26_13.01.52,-8.388188000000001,51.935623,0,B,12,5G,-100,-10,10.0,14,-85,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-7.0
2019.11.26_13.01.53,-8.388188000000001,51.935623,0,B,12,5G,-98,-12,10.0,14,-85,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,0.0
2019.11.26_13.01.54,-8.388188000000001,51.935623,0,B,12,5G,-98,-12,10.0,14,-81,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,0.0
2019.11.26_13.01.56,-8.388188000000001,51.935623,0,B,12,5G,-93,-7,10.0,14,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,0.0
2019.11.26_13.01.57,-8.388188000000001,51.935623,0,B,12,5G,-93,-7,10.0,14,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,0.0
2019.11.26_13.01.58,-8.388188000000001,51.935623,0,B,12,5G,-91,-9,19.0,15,-75,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-,-
2019.11.26_13.01.59,-8.388188000000001,51.935623,0,B,12,5G,-91,-9,19.0,15,-75,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-,-
2019.11.26_13.02.00,-8.388188000000001,51.935623,0,B,12,5G,-91,-8,15.0,15,-75,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-94.0,-204.0
