Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.26_15.02.50,-8.395096,51.887276,0,B,12,5G,-90,-13,4.0,13,-73,1,3,D,-,-,-,-,-,C,A99D,9CBA,11115788,-100.0,-16.0
2019.11.26_15.02.50,-8.395066,51.887237,0,B,12,5G,-90,-13,4.0,13,-73,1,3,D,-,-,-,-,-,C,A99D,9CBA,11115788,-100.0,-16.0
2019.11.26_15.02.50,-8.395066,51.887237,0,B,12,5G,-91,-15,3.0,10,-75,0,0,D,-,-,-,-,-,C,A99D,9CBA,11115788,-100.0,-16.0
2019.11.26_15.02.51,-8.395066,51.887237,0,B,12,5G,-91,-15,3.0,10,-75,35,10,D,-,-,-,-,-,C,A99D,9CBA,11115788,-100.0,-16.0
2019.11.26_15.02.53,-8.395066,51.887237,0,B,12,5G,-92,-15,2.0,10,-,0,0,D,-,-,-,-,-,C,A99D,9CBA,11115788,-99.0,-17.0
2019.11.26_15.02.54,-8.395066,51.887237,0,B,12,5G,-92,-15,2.0,10,-,49,14,D,-,-,-,-,-,C,A99D,9CBA,11115788,-99.0,-17.0
2019.11.26_15.02.55,-8.395066,51.887237,0,B,12,5G,-93,-16,0.0,10,-,822,328,D,-,-,-,-,-,C,A99D,9CBA,11115788,-99.0,-16.0
2019.11.26_15.02.56,-8.395066,51.887237,0,B,12,5G,-93,-16,0.0,10,-,11256,525,D,-,-,-,-,-,C,A99D,9CBA,11115788,-99.0,-16.0
2019.11.26_15.02.57,-8.395066,51.887237,0,B,12,5G,-92,-15,1.0,10,-,13946,491,D,-,-,-,-,-,C,A99D,9CBA,11115788,-100.0,-17.0
2019.11.26_15.02.58,-8.395066,51.887237,0,B,12,5G,-92,-15,1.0,10,-,12408,464,D,-,-,-,-,-,C,A99D,9CBA,11115788,-100.0,-17.0
2019.11.26_15.02.59,-8.395066,51.887237,0,B,12,5G,-93,-16,0.0,10,-,13777,459,D,-,-,-,-,-,C,A99D,9CBA,11115788,-99.0,-16.0
2019.11.26_15.03.00,-8.395066,51.887237,0,B,12,5G,-93,-16,0.0,10,-,11297,360,D,-,-,-,-,-,C,A99D,9CBA,11115788,-99.0,-16.0
2019.11.26_15.03.01,-8.395066,51.887237,0,B,12,5G,-90,-14,1.0,11,-73,7744,428,D,-,-,-,-,-,C,A99D,9CBA,11115788,-99.0,-16.0
2019.11.26_15.03.02,-8.395066,51.887237,0,B,12,5G,-90,-14,1.0,11,-73,13324,421,D,-,-,-,-,-,C,A99D,9CBA,11115788,-99.0,-16.0
