Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.12.19_15.00.47,-8.394808,51.886267,0,B,11,5G,-104,-15,-4.0,9,-87,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-8.0
2019.12.19_15.00.47,-8.394813000000001,51.886271,0,B,11,5G,-104,-15,-4.0,9,-87,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-8.0
2019.12.19_15.00.48,-8.394813000000001,51.886271,0,B,11,5G,-104,-15,-4.0,9,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-8.0
2019.12.19_15.00.49,-8.394813000000001,51.886271,0,B,11,5G,-104,-14,-2.0,9,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2019.12.19_15.00.50,-8.394813000000001,51.886271,0,B,11,5G,-104,-14,-2.0,9,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2019.12.19_15.00.51,-8.394813000000001,51.886271,0,B,11,5G,-105,-12,0.0,9,-87,178,128,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2019.12.19_15.00.52,-8.394813000000001,51.886271,0,B,11,5G,-105,-12,0.0,9,-87,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2019.12.19_15.00.53,-8.394813000000001,51.886271,0,B,11,5G,-104,-14,6.0,9,-87,17780,574,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.00.54,-8.394813000000001,51.886271,0,B,11,5G,-104,-14,6.0,9,-87,2282,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.00.55,-8.394813000000001,51.886271,0,B,11,5G,-104,-13,0.0,9,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.00.56,-8.394813000000001,51.886271,0,B,11,5G,-104,-13,0.0,9,-87,3398,233,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.00.57,-8.394813000000001,51.886271,0,B,11,5G,-104,-15,-1.0,9,-87,2,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2019.12.19_15.00.58,-8.394813000000001,51.886271,0,B,11,5G,-104,-15,-1.0,9,-87,0,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2019.12.19_15.00.59,-8.394813000000001,51.886271,0,B,11,5G,-104,-17,4.0,9,-87,7350,188,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2019.12.19_15.01.01,-8.394813000000001,51.886271,0,B,11,5G,-104,-17,4.0,9,-87,1097,38,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2019.12.19_15.01.02,-8.394813000000001,51.886271,0,B,11,5G,-104,-17,-1.0,9,-87,10050,325,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.01.03,-8.394813000000001,51.886271,0,B,11,5G,-104,-17,-1.0,13,-89,2028,73,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.01.04,-8.394813000000001,51.886271,0,B,11,5G,-104,-16,0.0,13,-89,4213,112,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2019.12.19_15.01.05,-8.394813000000001,51.886271,0,B,11,5G,-104,-16,0.0,13,-89,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2019.12.19_15.01.06,-8.394813000000001,51.886271,0,B,11,5G,-104,-17,-3.0,13,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.01.07,-8.394813000000001,51.886271,0,B,11,5G,-104,-17,-3.0,13,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.01.08,-8.394813000000001,51.886271,0,B,11,5G,-104,-17,-4.0,13,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2019.12.19_15.01.09,-8.394813000000001,51.886271,0,B,11,5G,-104,-17,-4.0,13,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2019.12.19_15.01.10,-8.394813000000001,51.886271,0,B,11,5G,-105,-18,-4.0,13,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2019.12.19_15.01.11,-8.394813000000001,51.886271,0,B,11,5G,-105,-18,-4.0,13,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2019.12.19_15.01.12,-8.394813000000001,51.886271,0,B,11,5G,-105,-17,0.0,13,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2019.12.19_15.01.14,-8.394813000000001,51.886271,0,B,11,5G,-105,-17,0.0,10,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2019.12.19_15.01.15,-8.394813000000001,51.886271,0,B,11,5G,-104,-18,4.0,10,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.01.16,-8.394813000000001,51.886271,0,B,11,5G,-104,-18,4.0,10,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.01.17,-8.394813000000001,51.886271,0,B,11,5G,-102,-17,4.0,11,-85,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.01.18,-8.394813000000001,51.886271,0,B,11,5G,-102,-17,4.0,11,-85,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
2019.12.19_15.01.19,-8.394813000000001,51.886271,0,B,11,5G,-102,-14,5.0,14,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-6.0
2019.12.19_15.01.20,-8.394813000000001,51.886271,0,B,11,5G,-102,-14,5.0,12,-84,9,17,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-6.0
2019.12.19_15.01.22,-8.394813000000001,51.886271,0,B,11,5G,-100,-14,2.0,12,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-7.0
2019.12.19_15.01.23,-8.394813000000001,51.886271,0,B,11,5G,-100,-14,2.0,11,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-7.0
2019.12.19_15.01.24,-8.394813000000001,51.886271,0,B,11,5G,-102,-12,1.0,11,-89,1074,24,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-15.0
2019.12.19_15.01.25,-8.394813000000001,51.886271,0,B,11,5G,-102,-12,1.0,11,-89,3331,51,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-15.0
2019.12.19_15.01.26,-8.394813000000001,51.886271,0,B,11,5G,-102,-13,3.0,11,-89,323,89,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
2019.12.19_15.01.27,-8.394813000000001,51.886271,0,B,11,5G,-102,-13,3.0,11,-89,20346,369,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-20.0
