Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.01.03_08.59.40,-8.394511,51.886219,0,B,11,5G,-99,-9,2.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-9.0
2020.01.03_08.59.41,-8.394549000000001,51.886207,0,B,11,5G,-99,-9,2.0,11,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.03_08.59.41,-8.394549000000001,51.886207,0,B,11,5G,-99,-9,2.0,11,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-9.0
2020.01.03_08.59.42,-8.394549000000001,51.886207,0,B,11,5G,-99,-10,5.0,10,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-9.0
2020.01.03_08.59.43,-8.394549000000001,51.886207,0,B,11,5G,-99,-10,5.0,10,-,11,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-9.0
2020.01.03_08.59.44,-8.394549000000001,51.886207,0,B,11,5G,-100,-9,6.0,11,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-9.0
2020.01.03_08.59.45,-8.394549000000001,51.886207,0,B,11,5G,-100,-9,6.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-9.0
2020.01.03_08.59.47,-8.394549000000001,51.886207,0,B,11,5G,-100,-9,2.0,10,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-9.0
2020.01.03_08.59.48,-8.394549000000001,51.886207,0,B,11,5G,-100,-9,2.0,10,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-9.0
2020.01.03_08.59.49,-8.394549000000001,51.886207,0,B,11,5G,-99,-11,1.0,12,-,2971,103,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-9.0
2020.01.03_08.59.51,-8.394549000000001,51.886207,0,B,11,5G,-99,-11,1.0,12,-,3272,299,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-9.0
