Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.01.03_10.54.39,-8.394638,51.886262,0,B,11,5G,-103,-13,-2.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-8.0
2020.01.03_10.54.40,-8.394638,51.886262,0,B,11,5G,-102,-12,0.0,8,-,4,5,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-8.0
2020.01.03_10.54.40,-8.394741999999999,51.886153,0,B,11,5G,-102,-12,0.0,8,-,4,5,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-8.0
2020.01.03_10.54.41,-8.394741999999999,51.886153,0,B,11,5G,-102,-12,0.0,8,-,0,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-8.0
2020.01.03_10.54.42,-8.394741999999999,51.886153,0,B,11,5G,-99,-11,5.0,13,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-19.0
2020.01.03_10.54.44,-8.394741999999999,51.886153,0,B,11,5G,-99,-11,5.0,13,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-19.0
2020.01.03_10.54.45,-8.394741999999999,51.886153,0,B,11,5G,-101,-10,8.0,13,-,4824,220,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-18.0
2020.01.03_10.54.46,-8.394741999999999,51.886153,0,B,11,5G,-101,-10,8.0,13,-,18095,469,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-107.0,-18.0
2020.01.03_10.54.47,-8.394741999999999,51.886153,0,B,11,5G,-100,-10,2.0,10,-,6853,233,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-18.0
2020.01.03_10.54.48,-8.394741999999999,51.886153,0,B,11,5G,-100,-10,2.0,10,-,29203,383,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-18.0
2020.01.03_10.54.49,-8.394741999999999,51.886153,0,B,11,5G,-101,-11,4.0,12,-,69666,702,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-17.0
2020.01.03_10.54.50,-8.394741999999999,51.886153,0,B,11,5G,-101,-11,4.0,12,-,64365,685,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-17.0
2020.01.03_10.54.52,-8.394741999999999,51.886153,0,B,11,5G,-104,-11,0.0,11,-,67191,635,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-18.0
2020.01.03_10.54.53,-8.394741999999999,51.886153,0,B,11,5G,-104,-11,0.0,11,-,47591,1287,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-18.0
2020.01.03_10.54.54,-8.394741999999999,51.886153,0,B,11,5G,-99,-10,9.0,12,-,56,78,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-10.0
2020.01.03_10.54.55,-8.394741999999999,51.886153,0,B,11,5G,-99,-10,9.0,12,-,65,1298,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-10.0
2020.01.03_10.54.56,-8.394741999999999,51.886153,0,B,11,5G,-100,-12,-1.0,11,-,11103,212,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
2020.01.03_10.54.57,-8.394741999999999,51.886153,0,B,11,5G,-100,-12,-1.0,11,-,48290,571,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
2020.01.03_10.54.58,-8.394741999999999,51.886153,0,B,11,5G,-101,-10,3.0,9,-,63308,614,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.01.03_10.54.59,-8.394741999999999,51.886153,0,B,11,5G,-101,-10,3.0,9,-,63223,584,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.01.03_10.55.00,-8.394741999999999,51.886153,0,B,11,5G,-100,-10,4.0,12,-,66328,593,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.01.03_10.55.01,-8.394741999999999,51.886153,0,B,11,5G,-100,-10,4.0,12,-,60558,479,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.01.03_10.55.03,-8.394741999999999,51.886153,0,B,11,5G,-99,-11,11.0,11,-,65016,476,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.01.03_10.55.04,-8.394741999999999,51.886153,0,B,11,5G,-99,-11,11.0,11,-,62097,432,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
2020.01.03_10.55.05,-8.394741999999999,51.886153,0,B,11,5G,-100,-11,7.0,11,-,63277,424,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-19.0
