Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.28_10.14.25,-8.483056,51.898897999999996,0,B,13,5G,-89,-10,-3.0,11,-70,0,0,D,-,-,-,-,-,D,A992,9CBA,11112973,-87.0,-13.0
2019.11.28_10.14.26,-8.483158999999999,51.899183,0,B,13,5G,-89,-10,-3.0,11,-70,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-87.0,-13.0
2019.11.28_10.14.26,-8.483158999999999,51.899183,0,B,13,5G,-89,-10,-3.0,11,-70,0,2,D,-,-,-,-,-,D,A992,9CBA,11112973,-87.0,-13.0
2019.11.28_10.14.27,-8.483158999999999,51.899183,0,B,13,5G,-90,-9,7.0,11,-70,0,0,D,-,-,-,-,-,D,A992,9CBA,11112973,-87.0,-11.0
2019.11.28_10.14.28,-8.483158999999999,51.899183,0,B,13,5G,-90,-9,7.0,11,-70,4,5,D,-,-,-,-,-,D,A992,9CBA,11112973,-87.0,-11.0
2019.11.28_10.14.29,-8.483158999999999,51.899183,0,B,13,5G,-89,-15,5.0,11,-70,0,0,D,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-12.0
2019.11.28_10.14.30,-8.483158999999999,51.899183,0,B,13,5G,-89,-15,5.0,11,-70,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-12.0
2019.11.28_10.14.31,-8.483158999999999,51.899183,0,B,13,5G,-89,-11,6.0,11,-70,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-87.0,-13.0
2019.11.28_10.14.32,-8.483158999999999,51.899183,0,B,13,5G,-89,-11,6.0,11,-70,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-87.0,-13.0
2019.11.28_10.14.34,-8.483158999999999,51.899183,0,B,13,5G,-91,-14,5.0,11,-70,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-87.0,-11.0
2019.11.28_10.14.35,-8.483158999999999,51.899183,0,B,13,5G,-91,-14,5.0,8,-68,12,1,D,-,-,-,-,-,D,A992,9CBA,11112973,-87.0,-11.0
2019.11.28_10.14.36,-8.483158999999999,51.899183,0,B,13,5G,-88,-13,2.0,8,-68,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-11.0
2019.11.28_10.14.37,-8.483158999999999,51.899183,0,B,13,5G,-88,-13,2.0,8,-68,7445,178,D,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-11.0
2019.11.28_10.14.38,-8.483158999999999,51.899183,0,B,13,5G,-89,-15,2.0,9,-70,270,27,D,-,-,-,-,-,D,A992,9CBA,11112973,-84.0,-11.0
2019.11.28_10.14.39,-8.483158999999999,51.899183,0,B,13,5G,-89,-15,2.0,4,-68,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-84.0,-11.0
2019.11.28_10.14.40,-8.483158999999999,51.899183,0,B,13,5G,-88,-12,2.0,4,-68,2123,213,D,-,-,-,-,-,D,A992,9CBA,11112973,-85.0,-13.0
2019.11.28_10.14.41,-8.483158999999999,51.899183,0,B,13,5G,-88,-12,2.0,4,-68,11,3,D,-,-,-,-,-,D,A992,9CBA,11112973,-85.0,-13.0
2019.11.28_10.14.42,-8.483158999999999,51.899183,0,B,13,5G,-88,-13,-6.0,4,-68,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-9.0
2019.11.28_10.14.43,-8.483158999999999,51.899183,0,B,13,5G,-88,-13,-6.0,4,-68,3,2,D,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-9.0
2019.11.28_10.14.44,-8.483158999999999,51.899183,0,B,13,5G,-89,-14,6.0,4,-68,0,0,D,-,-,-,-,-,D,A992,9CBA,11112973,-85.0,-9.0
2019.11.28_10.14.46,-8.483158999999999,51.899183,0,B,13,5G,-89,-14,6.0,4,-68,260,39,D,-,-,-,-,-,D,A992,9CBA,11112973,-85.0,-9.0
2019.11.28_10.14.47,-8.483158999999999,51.899183,0,B,13,5G,-88,-13,0.0,4,-68,0,0,D,-,-,-,-,-,D,A992,9CBA,11112973,-85.0,-10.0
2019.11.28_10.14.48,-8.483158999999999,51.899183,0,B,13,5G,-88,-13,0.0,4,-68,171,32,D,-,-,-,-,-,D,A992,9CBA,11112973,-85.0,-10.0
2019.11.28_10.14.49,-8.483158999999999,51.899183,0,B,13,5G,-88,-11,6.0,4,-68,1284,62,D,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-11.0
2019.11.28_10.14.50,-8.483158999999999,51.899183,0,B,13,5G,-88,-11,6.0,4,-68,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-11.0
2019.11.28_10.14.51,-8.483158999999999,51.899183,0,B,13,5G,-88,-12,-2.0,4,-68,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-11.0
2019.11.28_10.14.52,-8.483158999999999,51.899183,0,B,13,5G,-88,-12,-2.0,10,-70,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-11.0
2019.11.28_10.14.53,-8.483158999999999,51.899183,0,B,13,5G,-88,-15,5.0,9,-68,0,0,I,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-11.0
2019.11.28_10.14.54,-8.483158999999999,51.899183,0,B,13,5G,-88,-15,5.0,9,-68,33808,619,D,-,-,-,-,-,D,A992,9CBA,11112973,-86.0,-11.0
