Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.28_17.18.56,-8.388175,51.935617,0,B,12,5G,-101,-11,5.0,12,-85,177,42,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-14.0
2019.11.28_17.18.57,-8.388175,51.935617,0,B,12,5G,-102,-13,3.0,12,-85,32,7,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-14.0
2019.11.28_17.18.58,-8.388175,51.935617,0,B,12,5G,-102,-13,3.0,12,-85,3,7,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-14.0
2019.11.28_17.18.59,-8.388216,51.935590000000005,3,B,12,5G,-102,-13,3.0,12,-85,3,7,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-14.0
2019.11.28_17.18.59,-8.388216,51.935590000000005,3,B,12,5G,-102,-11,7.0,12,-85,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-14.0
2019.11.28_17.19.00,-8.388216,51.935590000000005,3,B,12,5G,-102,-11,7.0,12,-85,678,67,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-14.0
2019.11.28_17.19.01,-8.388216,51.935590000000005,3,B,12,5G,-102,-12,8.0,12,-85,2774,263,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-15.0
2019.11.28_17.19.02,-8.388216,51.935590000000005,3,B,12,5G,-102,-12,8.0,12,-85,2,4,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-15.0
2019.11.28_17.19.03,-8.388216,51.935590000000005,3,B,12,5G,-102,-12,8.0,12,-85,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-15.0
2019.11.28_17.19.04,-8.388216,51.935590000000005,3,B,12,5G,-102,-12,8.0,12,-85,257,63,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-15.0
2019.11.28_17.19.05,-8.388216,51.935590000000005,3,B,12,5G,-102,-11,2.0,12,-85,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-16.0
2019.11.28_17.19.06,-8.388216,51.935590000000005,3,B,12,5G,-102,-11,2.0,12,-85,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-16.0
2019.11.28_17.19.07,-8.388216,51.935590000000005,3,B,12,5G,-102,-13,7.0,12,-85,8729,337,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-16.0
2019.11.28_17.19.08,-8.388216,51.935590000000005,3,B,12,5G,-102,-13,7.0,12,-85,10370,303,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-16.0
2019.11.28_17.19.10,-8.388216,51.935590000000005,3,B,12,5G,-101,-15,4.0,12,-85,15417,487,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-14.0
