Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.01.06_11.08.12,-8.394616000000001,51.886192,0,B,11,5G,-98,-14,12.0,11,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.01.06_11.08.12,-8.394616000000001,51.886192,0,B,11,5G,-99,-14,9.0,12,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.01.06_11.08.13,-8.394627999999999,51.886188,0,B,11,5G,-99,-14,9.0,12,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.01.06_11.08.13,-8.394627999999999,51.886188,0,B,11,5G,-99,-14,9.0,12,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-19.0
2020.01.06_11.08.14,-8.394627999999999,51.886188,0,B,11,5G,-102,-10,5.0,13,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.01.06_11.08.15,-8.394627999999999,51.886188,0,B,11,5G,-102,-10,5.0,13,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
2020.01.06_11.08.16,-8.394627999999999,51.886188,0,B,11,5G,-97,-10,14.0,14,-,2851,275,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.01.06_11.08.18,-8.394627999999999,51.886188,0,B,11,5G,-97,-10,14.0,14,-,908,34,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
2020.01.06_11.08.19,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,1168,110,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-14.0
2020.01.06_11.08.20,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,1899,114,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-14.0
2020.01.06_11.08.21,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,153802,1102,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.22,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,88740,1902,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.23,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,67381,156,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.24,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,5,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.25,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,4072,20,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.26,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.27,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.28,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.29,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,4020,19,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.30,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,5813,16,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.31,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,5,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.33,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,292,6,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.34,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,2920,19,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.35,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.36,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.37,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,3840,70,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.38,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.39,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,277,8,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.40,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.41,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,7632,40,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.42,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.43,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,278,14,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.44,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,4297,19,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.45,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.46,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,4072,22,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.48,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.49,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,278,8,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.50,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.51,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,13690,59,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.52,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.53,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,5887,41,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.54,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,275,7,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.55,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,3081,16,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.56,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.57,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,278,14,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.58,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,5270,19,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.08.59,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.09.00,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,77,24,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.09.01,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
2020.01.06_11.09.02,-8.394627999999999,51.886188,0,B,11,5G,-97,-11,-7.0,14,-,273,7,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
