Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.01.06_09.55.14,-8.394744000000001,51.886171999999995,0,B,11,5G,-103,-10,2.0,12,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
2020.01.06_09.55.15,-8.394744000000001,51.886171999999995,0,B,11,5G,-102,-10,2.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-8.0
2020.01.06_09.55.16,-8.394744000000001,51.886171999999995,0,B,11,5G,-102,-10,2.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-8.0
2020.01.06_09.55.17,-8.394744000000001,51.886171999999995,0,B,11,5G,-102,-9,-1.0,10,-,11,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-8.0
2020.01.06_09.55.18,-8.394744000000001,51.886171999999995,0,B,11,5G,-102,-9,-1.0,10,-,993,74,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-8.0
2020.01.06_09.55.19,-8.394744000000001,51.886171999999995,0,B,11,5G,-101,-11,3.0,12,-,3269,370,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-8.0
2020.01.06_09.55.20,-8.394744000000001,51.886171999999995,0,B,11,5G,-101,-11,3.0,12,-,2415,140,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-8.0
2020.01.06_09.55.22,-8.394744000000001,51.886171999999995,0,B,11,5G,-103,-13,2.0,11,-,1764,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-9.0
2020.01.06_09.55.23,-8.394744000000001,51.886171999999995,0,B,11,5G,-103,-13,2.0,11,-,3003,99,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-9.0
2020.01.06_09.55.24,-8.394744000000001,51.886171999999995,0,B,11,5G,-104,-12,4.0,10,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-9.0
2020.01.06_09.55.25,-8.394744000000001,51.886171999999995,0,B,11,5G,-104,-12,4.0,10,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-9.0
