Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.12.16_12.27.05,-8.388209,51.935592,0,B,12,5G,-100,-11,5.0,12,-90,30,8,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-13.0
2019.12.16_12.27.06,-8.388363,51.93558,0,B,12,5G,-100,-11,5.0,12,-90,30,8,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-13.0
2019.12.16_12.27.06,-8.388363,51.93558,0,B,12,5G,-100,-11,5.0,12,-90,2,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-13.0
2019.12.16_12.27.07,-8.388363,51.93558,0,B,12,5G,-99,-11,3.0,12,-90,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-13.0
2019.12.16_12.27.08,-8.388363,51.93558,0,B,12,5G,-99,-11,3.0,12,-90,9,12,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-13.0
2019.12.16_12.27.09,-8.388363,51.93558,0,B,12,5G,-100,-12,1.0,12,-90,0,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-16.0
2019.12.16_12.27.10,-8.388363,51.93558,0,B,12,5G,-100,-12,1.0,12,-90,0,1,D,81.0,80.0,82.0,1.0,0.0,C,A81B,9CBA,11016972,-106.0,-16.0
2019.12.16_12.27.10,-8.388363,51.93558,0,B,12,5G,-100,-12,1.0,12,-90,11962,276,D,-,-,-,-,-,C,A81B,9CBA,11016972,-106.0,-16.0
2019.12.16_12.27.11,-8.388363,51.93558,0,B,12,5G,-101,-12,6.0,9,-92,24925,198,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-15.0
2019.12.16_12.27.13,-8.388363,51.93558,0,B,12,5G,-101,-12,6.0,9,-92,16274,128,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-15.0
2019.12.16_12.27.14,-8.388363,51.93558,0,B,12,5G,-98,-15,6.0,9,-92,8586,99,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-19.0
2019.12.16_12.27.15,-8.388363,51.93558,0,B,12,5G,-98,-15,6.0,9,-92,13700,125,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-19.0
2019.12.16_12.27.16,-8.388363,51.93558,0,B,12,5G,-100,-13,4.0,9,-92,17119,122,D,-,-,-,-,-,C,A81B,9CBA,11016972,-108.0,-18.0
2019.12.16_12.27.17,-8.388363,51.93558,0,B,12,5G,-100,-13,4.0,9,-92,13023,135,D,-,-,-,-,-,C,A81B,9CBA,11016972,-108.0,-18.0
2019.12.16_12.27.18,-8.388363,51.93558,0,B,12,5G,-97,-14,8.0,14,-90,16010,129,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-19.0
2019.12.16_12.27.19,-8.388363,51.93558,0,B,12,5G,-97,-14,8.0,14,-90,22776,148,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-19.0
2019.12.16_12.27.20,-8.388363,51.93558,0,B,12,5G,-99,-12,4.0,14,-90,30671,178,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104.0,-18.0
2019.12.16_12.27.23,-8.388363,51.93558,0,B,12,5G,-100,-12,1.0,14,-90,4606,50,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107.0,-15.0
2019.12.16_12.27.23,-8.388363,51.93558,0,B,12,5G,-100,-12,1.0,14,-90,4606,50,D,80.0,78.0,82.0,2.0,0.0,C,A81B,9CBA,11016972,-107.0,-15.0
2019.12.16_12.27.24,-8.388363,51.93558,0,B,12,5G,-100,-12,1.0,14,-90,1736,36,D,-,-,-,-,-,C,A81B,9CBA,11016972,-107.0,-15.0
2019.12.16_12.27.25,-8.388363,51.93558,0,B,12,5G,-99,-12,7.0,14,-90,35138,275,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-15.0
2019.12.16_12.27.26,-8.388363,51.93558,0,B,12,5G,-99,-12,7.0,14,-90,33936,224,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-15.0
2019.12.16_12.27.27,-8.388363,51.93558,0,B,12,5G,-99,-12,0.0,14,-90,25971,148,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-14.0
2019.12.16_12.27.28,-8.388363,51.93558,0,B,12,5G,-99,-12,0.0,14,-90,19851,193,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-14.0
2019.12.16_12.27.30,-8.388363,51.93558,0,B,12,5G,-99,-13,6.0,14,-90,17709,136,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-18.0
2019.12.16_12.27.31,-8.388363,51.93558,0,B,12,5G,-99,-13,6.0,14,-90,16998,187,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-18.0
2019.12.16_12.27.32,-8.388363,51.93558,0,B,12,5G,-102,-12,-7.0,14,-90,4111,74,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-17.0
2019.12.16_12.27.33,-8.388363,51.93558,0,B,12,5G,-102,-12,-7.0,14,-90,6052,56,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-17.0
2019.12.16_12.27.34,-8.388363,51.93558,0,B,12,5G,-101,-12,2.0,14,-90,6512,78,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-16.0
2019.12.16_12.27.35,-8.388363,51.93558,0,B,12,5G,-101,-12,2.0,14,-90,10348,91,D,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-16.0
2019.12.16_12.27.36,-8.388363,51.93558,0,B,12,5G,-101,-11,4.0,11,-89,3854,35,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-15.0
2019.12.16_12.27.37,-8.388363,51.93558,0,B,12,5G,-101,-11,4.0,9,-91,3854,35,D,81.0,78.0,84.0,2.0,0.0,C,A81B,9CBA,11016972,-103.0,-15.0
2019.12.16_12.27.38,-8.388363,51.93558,0,B,12,5G,-101,-11,4.0,9,-91,3,3,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-15.0
2019.12.16_12.27.39,-8.388363,51.93558,0,B,12,5G,-99,-14,5.0,9,-91,11171,204,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-18.0
2019.12.16_12.27.40,-8.388363,51.93558,0,B,12,5G,-99,-14,5.0,9,-91,11499,122,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-18.0
2019.12.16_12.27.41,-8.388363,51.93558,0,B,12,5G,-103,-11,4.0,9,-91,10498,111,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104.0,-14.0
2019.12.16_12.27.42,-8.388363,51.93558,0,B,12,5G,-103,-11,4.0,9,-91,11797,81,D,-,-,-,-,-,C,A81B,9CBA,11016972,-104.0,-14.0
2019.12.16_12.27.43,-8.388363,51.93558,0,B,12,5G,-101,-11,10.0,9,-93,12909,93,D,-,-,-,-,-,C,A81B,9CBA,11016972,-109.0,-15.0
2019.12.16_12.27.44,-8.388363,51.93558,0,B,12,5G,-101,-11,10.0,10,-89,13009,103,D,-,-,-,-,-,C,A81B,9CBA,11016972,-109.0,-15.0
2019.12.16_12.27.46,-8.388363,51.93558,0,B,12,5G,-98,-10,3.0,13,-90,16879,120,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-9.0
2019.12.16_12.27.47,-8.388363,51.93558,0,B,12,5G,-98,-10,3.0,13,-90,22364,140,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-9.0
2019.12.16_12.27.48,-8.388363,51.93558,0,B,12,5G,-97,-10,9.0,13,-90,26253,166,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-17.0
2019.12.16_12.27.49,-8.388363,51.93558,0,B,12,5G,-97,-10,9.0,13,-90,28033,162,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-17.0
2019.12.16_12.27.50,-8.388363,51.93558,0,B,12,5G,-98,-9,9.0,12,-88,21557,122,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-15.0
2019.12.16_12.27.51,-8.388363,51.93558,0,B,12,5G,-98,-9,9.0,12,-86,1,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-105.0,-15.0
2019.12.16_12.27.51,-8.388363,51.93558,0,B,12,5G,-98,-9,9.0,12,-86,1,2,D,80.0,79.0,82.0,1.0,0.0,C,A81B,9CBA,11016972,-105.0,-15.0
2019.12.16_12.27.52,-8.388363,51.93558,0,B,12,5G,-97,-8,13.0,14,-84,12798,181,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-9.0
2019.12.16_12.27.53,-8.388363,51.93558,0,B,12,5G,-97,-8,13.0,15,-79,13269,79,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-9.0
2019.12.16_12.27.55,-8.388363,51.93558,0,B,12,5G,-93,-11,18.0,14,-81,10886,77,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-7.0
2019.12.16_12.27.56,-8.388363,51.93558,0,B,12,5G,-93,-11,18.0,14,-83,10954,71,D,-,-,-,-,-,C,A81B,9CBA,11016972,-98.0,-7.0
2019.12.16_12.27.57,-8.388363,51.93558,0,B,12,5G,-93,-8,11.0,14,-,14857,103,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-9.0
2019.12.16_12.27.58,-8.388363,51.93558,0,B,12,5G,-93,-8,11.0,14,-,11829,138,D,-,-,-,-,-,C,A81B,9CBA,11016972,-99.0,-9.0
2019.12.16_12.27.59,-8.388363,51.93558,0,B,12,5G,-90,-9,16.0,15,-76,10040,89,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-6.0
2019.12.16_12.28.00,-8.388363,51.93558,0,B,12,5G,-90,-9,16.0,9,-69,8786,85,D,-,-,-,-,-,C,A81B,9CBA,11016972,-97.0,-6.0
2019.12.16_12.28.01,-8.388363,51.93558,0,B,12,5G,-84,-9,14.0,14,-,6642,98,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-4.0
2019.12.16_12.28.02,-8.388363,51.93558,0,B,12,5G,-84,-9,14.0,11,-75,6453,64,D,-,-,-,-,-,C,A81B,9CBA,11016972,-86.0,-4.0
2019.12.16_12.28.03,-8.388363,51.93558,0,B,12,5G,-80,-9,21.0,14,-70,13039,103,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-5.0
2019.12.16_12.28.05,-8.388363,51.93558,0,B,12,5G,-80,-9,21.0,15,-77,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-87.0,-5.0
2019.12.16_12.28.05,-8.388363,51.93558,0,B,12,5G,-80,-9,21.0,15,-77,0,0,D,80.0,78.0,83.0,2.0,0.0,C,A81B,9CBA,11016972,-87.0,-5.0
2019.12.16_12.28.06,-8.388363,51.93558,0,B,12,5G,-85,-9,21.0,10,-72,2837,62,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-10.0
2019.12.16_12.28.07,-8.388363,51.93558,0,B,12,5G,-85,-9,21.0,10,-72,9699,201,D,-,-,-,-,-,C,A81B,9CBA,11016972,-92.0,-10.0
2019.12.16_12.28.08,-8.388363,51.93558,0,B,12,5G,-84,-8,-1.0,10,-72,10981,86,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-4.0
2019.12.16_12.28.08,-8.387752,51.934762,34,B,12,5G,-84,-8,-1.0,10,-72,10981,86,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-4.0
2019.12.16_12.28.09,-8.387752,51.934762,34,B,12,5G,-84,-8,-1.0,15,-70,9966,85,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-4.0
2019.12.16_12.28.10,-8.387752,51.934762,34,B,12,5G,-79,-7,25.0,15,-70,10108,85,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-7.0
2019.12.16_12.28.11,-8.387752,51.934762,34,B,12,5G,-79,-7,25.0,15,-70,8718,88,D,-,-,-,-,-,C,A81B,9CBA,11016972,-89.0,-7.0
2019.12.16_12.28.13,-8.387752,51.934762,34,B,12,5G,-84,-9,3.0,15,-70,10118,85,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-7.0
2019.12.16_12.28.14,-8.387752,51.934762,34,B,12,5G,-84,-9,3.0,15,-72,9672,93,D,-,-,-,-,-,C,A81B,9CBA,11016972,-88.0,-7.0
