Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2020.02.14_13.21.26,-8.394571000000001,51.886244,0,B,11,5G,-103,-15,5.0,12,-107,63,20,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-10
2020.02.14_13.21.27,-8.394571000000001,51.886244,0,B,11,5G,-103,-15,5.0,12,-107,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-10
2020.02.14_13.21.27,-8.394571000000001,51.886244,0,B,11,5G,-102,-15,1.0,12,-107,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-10
2020.02.14_13.21.28,-8.394571000000001,51.886244,0,B,11,5G,-102,-15,1.0,12,-107,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-10
2020.02.14_13.21.29,-8.394571000000001,51.886244,0,B,11,5G,-103,-16,-2.0,10,-105,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.14_13.21.30,-8.394571000000001,51.886244,0,B,11,5G,-103,-16,-2.0,10,-109,4,6,D,67.0,64.0,68.0,2.0,0.0,B,A4DF,9CBA,10805003,-103,-11
2020.02.14_13.21.30,-8.394571000000001,51.886244,0,B,11,5G,-103,-16,-2.0,10,-109,4,6,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103,-11
2020.02.14_13.21.31,-8.394571000000001,51.886244,0,B,11,5G,-104,-16,2.0,9,-105,20568,254,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-108,-17
2020.02.14_13.21.33,-8.394571000000001,51.886244,0,B,11,5G,-104,-16,2.0,9,-105,22021,57,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-108,-17
2020.02.14_13.21.34,-8.394571000000001,51.886244,0,B,11,5G,-105,-13,-4.0,6,-103,22064,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-10
2020.02.14_13.21.35,-8.394571000000001,51.886244,0,B,11,5G,-105,-13,-4.0,6,-105,20854,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-102,-10
2020.02.14_13.21.36,-8.394571000000001,51.886244,0,B,11,5G,-103,-16,-1.0,11,-105,21208,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.14_13.21.37,-8.394571000000001,51.886244,0,B,11,5G,-103,-16,-1.0,11,-105,21882,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.14_13.21.38,-8.394571000000001,51.886244,0,B,11,5G,-103,-14,-1.0,11,-105,21508,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.14_13.21.40,-8.394571000000001,51.886244,0,B,11,5G,-103,-14,-1.0,11,-105,21777,69,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.14_13.21.41,-8.394571000000001,51.886244,0,B,11,5G,-104,-15,-3.0,7,-105,21536,62,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-12
2020.02.14_13.21.43,-8.394571000000001,51.886244,0,B,11,5G,-102,-14,4.0,10,-105,4772,12,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.14_13.21.44,-8.394571000000001,51.886244,0,B,11,5G,-102,-14,4.0,10,-105,4772,12,D,66.0,64.0,67.0,2.0,0.0,B,A4DF,9CBA,10805003,-104,-14
2020.02.14_13.21.44,-8.394571000000001,51.886244,0,B,11,5G,-102,-14,4.0,10,-105,3090,59,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.14_13.21.46,-8.394571000000001,51.886244,0,B,11,5G,-103,-13,2.0,12,-105,20791,118,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.14_13.21.47,-8.394571000000001,51.886244,0,B,11,5G,-103,-13,2.0,12,-105,23288,62,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.14_13.21.48,-8.394571000000001,51.886244,0,B,11,5G,-103,-13,-1.0,9,-105,23119,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.14_13.21.49,-8.394571000000001,51.886244,0,B,11,5G,-103,-13,-1.0,9,-105,24412,73,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.14_13.21.50,-8.394571000000001,51.886244,0,B,11,5G,-101,-13,2.0,11,-105,23779,71,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-16
2020.02.14_13.21.52,-8.394571000000001,51.886244,0,B,11,5G,-101,-13,2.0,11,-105,22444,67,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-16
2020.02.14_13.21.53,-8.394571000000001,51.886244,0,B,11,5G,-102,-14,-3.0,11,-105,23291,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-15
2020.02.14_13.21.54,-8.394571000000001,51.886244,0,B,11,5G,-102,-14,-3.0,11,-105,23529,64,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-15
2020.02.14_13.21.55,-8.394571000000001,51.886244,0,B,11,5G,-102,-13,0.0,12,-107,23327,72,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-14
2020.02.14_13.21.56,-8.394571000000001,51.886244,0,B,11,5G,-102,-13,0.0,12,-107,21119,55,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-14
2020.02.14_13.21.57,-8.394571000000001,51.886244,0,B,11,5G,-102,-12,5.0,13,-105,0,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.14_13.21.58,-8.394571000000001,51.886244,0,B,11,5G,-102,-12,5.0,13,-105,0,1,D,68.0,66.0,74.0,3.0,0.0,B,A4DF,9CBA,10805003,-104,-14
2020.02.14_13.21.58,-8.394571000000001,51.886244,0,B,11,5G,-102,-12,5.0,13,-105,6737,95,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-14
2020.02.14_13.22.00,-8.394571000000001,51.886244,0,B,11,5G,-103,-14,-5.0,10,-105,19847,83,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-9
2020.02.14_13.22.01,-8.394571000000001,51.886244,0,B,11,5G,-103,-14,-5.0,10,-105,19671,175,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-9
2020.02.14_13.22.02,-8.394571000000001,51.886244,0,B,11,5G,-103,-12,-4.0,11,-105,20380,65,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13
2020.02.14_13.22.03,-8.394571000000001,51.886244,0,B,11,5G,-103,-12,-4.0,11,-105,22519,68,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-13
2020.02.14_13.22.04,-8.394571000000001,51.886244,0,B,11,5G,-103,-12,-4.0,12,-105,19874,71,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13
2020.02.14_13.22.06,-8.394571000000001,51.886244,0,B,11,5G,-103,-12,-4.0,12,-105,19880,66,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105,-13
2020.02.14_13.22.07,-8.394571000000001,51.886244,0,B,11,5G,-104,-12,0.0,11,-105,20028,70,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
2020.02.14_13.22.08,-8.394571000000001,51.886244,0,B,11,5G,-104,-12,0.0,11,-105,19960,75,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104,-10
