Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.20_16.55.16,-8.499476,51.893446000000004,0,B,3,LTE,-79,-12,10.0,8,-61,2,2,D,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
2019.11.20_16.55.16,-8.499566999999999,51.893413,0,B,3,LTE,-79,-12,10.0,8,-61,2,2,D,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
2019.11.20_16.55.16,-8.499566999999999,51.893413,0,B,3,LTE,-79,-12,7.0,8,-61,0,0,D,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
2019.11.20_16.55.17,-8.499566999999999,51.893413,0,B,3,LTE,-79,-12,7.0,8,-61,0,0,I,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
2019.11.20_16.55.18,-8.499566999999999,51.893413,0,B,3,LTE,-78,-12,10.0,8,-61,2,2,D,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
2019.11.20_16.55.19,-8.499566999999999,51.893413,0,B,3,LTE,-78,-12,10.0,8,-61,0,0,D,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
2019.11.20_16.55.20,-8.499566999999999,51.893413,0,B,3,LTE,-78,-12,11.0,8,-61,0,0,D,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
2019.11.20_16.55.21,-8.499566999999999,51.893413,0,B,3,LTE,-78,-12,11.0,8,-61,49,14,D,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
2019.11.20_16.55.22,-8.499566999999999,51.893413,0,B,3,LTE,-77,-12,10.0,8,-61,726,203,D,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
2019.11.20_16.55.23,-8.499566999999999,51.893413,0,B,3,LTE,-77,-12,10.0,8,-61,6148,403,D,-,-,-,-,-,3,76C6C,9CBA,124546051,-,-
