Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.21_09.44.52,-8.460484,51.887249,0,B,1,LTE,-89,-7,6.0,9,-70,9,3,D,-,-,-,-,-,1,53E42,9CBA,87966209,-106.0,-14.0
2019.11.21_09.44.52,-8.460484,51.887249,0,B,1,LTE,-88,-8,10.0,9,-70,9,3,D,-,-,-,-,-,1,53E42,9CBA,87966209,-106.0,-14.0
2019.11.21_09.44.53,-8.460419,51.887254,0,B,1,LTE,-88,-8,10.0,9,-70,9,3,D,-,-,-,-,-,1,53E42,9CBA,87966209,-106.0,-14.0
2019.11.21_09.44.53,-8.460419,51.887254,0,B,1,LTE,-88,-8,10.0,9,-70,1,2,D,-,-,-,-,-,1,53E42,9CBA,87966209,-106.0,-14.0
2019.11.21_09.44.54,-8.460419,51.887254,0,B,1,LTE,-88,-7,7.0,9,-70,0,0,D,-,-,-,-,-,1,53E42,9CBA,87966209,-107.0,-15.0
2019.11.21_09.44.55,-8.460419,51.887254,0,B,1,LTE,-88,-7,7.0,9,-70,9,12,D,-,-,-,-,-,1,53E42,9CBA,87966209,-107.0,-15.0
2019.11.21_09.44.56,-8.460419,51.887254,0,B,1,LTE,-87,-8,5.0,9,-70,167,59,D,-,-,-,-,-,1,53E42,9CBA,87966209,-106.0,-14.0
2019.11.21_09.44.57,-8.460419,51.887254,0,B,1,LTE,-87,-8,5.0,9,-70,17510,904,D,-,-,-,-,-,1,53E42,9CBA,87966209,-106.0,-14.0
2019.11.21_09.44.58,-8.460419,51.887254,0,B,1,LTE,-87,-11,8.0,9,-70,26276,878,D,-,-,-,-,-,1,53E42,9CBA,87966209,-107.0,-15.0
2019.11.21_09.44.59,-8.460419,51.887254,0,B,1,LTE,-87,-11,8.0,9,-70,0,0,D,-,-,-,-,-,1,53E42,9CBA,87966209,-107.0,-15.0
2019.11.21_09.45.00,-8.460419,51.887254,0,B,1,LTE,-88,-9,5.0,9,-70,14,6,D,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-13.0
2019.11.21_09.45.01,-8.460419,51.887254,0,B,1,LTE,-88,-9,5.0,14,-72,0,0,D,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-13.0
2019.11.21_09.45.02,-8.460419,51.887254,0,B,1,LTE,-89,-9,8.0,14,-72,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-14.0
2019.11.21_09.45.04,-8.460419,51.887254,0,B,1,LTE,-89,-9,8.0,14,-72,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-14.0
2019.11.21_09.45.05,-8.460419,51.887254,0,B,1,LTE,-88,-9,5.0,14,-72,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-14.0
2019.11.21_09.45.06,-8.460419,51.887254,0,B,1,LTE,-88,-9,5.0,14,-72,1263,258,D,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-14.0
2019.11.21_09.45.07,-8.460419,51.887254,0,B,1,LTE,-87,-9,1.0,12,-70,21476,376,D,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-15.0
2019.11.21_09.45.08,-8.460419,51.887254,0,B,1,LTE,-87,-9,1.0,12,-70,30894,484,D,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-15.0
2019.11.21_09.45.09,-8.460419,51.887254,0,B,1,LTE,-88,-11,7.0,12,-70,31334,472,D,-,-,-,-,-,1,53E42,9CBA,87966209,-106.0,-15.0
2019.11.21_09.45.10,-8.460419,51.887254,0,B,1,LTE,-88,-11,7.0,12,-70,31587,469,D,-,-,-,-,-,1,53E42,9CBA,87966209,-106.0,-15.0
2019.11.21_09.45.11,-8.460419,51.887254,0,B,1,LTE,-88,-8,13.0,12,-70,670,16,D,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-15.0
2019.11.21_09.45.12,-8.460419,51.887254,0,B,1,LTE,-88,-8,13.0,9,-72,10923,191,D,-,-,-,-,-,1,53E42,9CBA,87966209,-105.0,-15.0
2019.11.21_09.45.13,-8.460419,51.887254,0,B,1,LTE,-82,-7,16.0,12,-65,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-107.0,-16.0
2019.11.21_09.45.14,-8.460419,51.887254,0,B,1,LTE,-82,-7,16.0,12,-65,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-107.0,-16.0
2019.11.21_09.45.15,-8.460419,51.887254,0,B,1,LTE,-84,-7,7.0,12,-71,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-109.0,-18.0
2019.11.21_09.45.16,-8.460419,51.887254,0,B,1,LTE,-84,-7,7.0,12,-71,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-109.0,-18.0
2019.11.21_09.45.17,-8.460419,51.887254,0,B,1,LTE,-86,-7,10.0,12,-71,2,4,D,-,-,-,-,-,1,53E42,9CBA,87966209,-109.0,-17.0
2019.11.21_09.45.18,-8.460419,51.887254,0,B,1,LTE,-86,-7,10.0,12,-71,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-109.0,-17.0
2019.11.21_09.45.20,-8.460419,51.887254,0,B,1,LTE,-86,-8,10.0,14,-69,3,6,D,-,-,-,-,-,1,53E42,9CBA,87966209,-107.0,-16.0
2019.11.21_09.45.21,-8.460419,51.887254,0,B,1,LTE,-86,-8,10.0,11,-58,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-107.0,-16.0
2019.11.21_09.45.22,-8.460419,51.887254,0,B,1,LTE,-84,-7,11.0,14,-69,2,4,D,-,-,-,-,-,1,53E42,9CBA,87966209,-104.0,-15.0
2019.11.21_09.45.23,-8.460419,51.887254,0,B,1,LTE,-84,-7,11.0,14,-69,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-104.0,-15.0
2019.11.21_09.45.24,-8.460419,51.887254,0,B,1,LTE,-85,-8,-1.0,15,-72,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-104.0,-15.0
2019.11.21_09.45.25,-8.460419,51.887254,0,B,1,LTE,-85,-8,-1.0,15,-72,15,16,D,-,-,-,-,-,1,53E42,9CBA,87966209,-104.0,-15.0
2019.11.21_09.45.26,-8.460419,51.887254,0,B,1,LTE,-92,-10,4.0,15,-72,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-101.0,-14.0
2019.11.21_09.45.27,-8.460419,51.887254,0,B,1,LTE,-92,-10,4.0,15,-72,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-101.0,-14.0
2019.11.21_09.45.28,-8.460419,51.887254,0,B,1,LTE,-89,-9,4.0,15,-72,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-98.0,-13.0
2019.11.21_09.45.29,-8.460419,51.887254,0,B,1,LTE,-89,-9,4.0,15,-72,0,0,I,-,-,-,-,-,1,53E42,9CBA,87966209,-98.0,-13.0
