Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.12.04_14.24.21,-8.395397,51.886689000000004,0,B,11,5G,-93,-12,0.0,13,-85,1,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-16.0
2019.12.04_14.24.21,-8.396519999999999,51.886845,2,B,11,5G,-93,-12,0.0,13,-85,1,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-16.0
2019.12.04_14.24.21,-8.396519999999999,51.886845,2,B,11,5G,-93,-12,0.0,13,-85,1,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-16.0
2019.12.04_14.24.22,-8.396519999999999,51.886845,2,B,11,5G,-94,-14,14.0,13,-85,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-16.0
2019.12.04_14.24.24,-8.396519999999999,51.886845,2,B,11,5G,-94,-14,14.0,13,-85,35,11,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-16.0
2019.12.04_14.24.25,-8.396519999999999,51.886845,2,B,11,5G,-93,-11,8.0,13,-85,481,165,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-15.0
2019.12.04_14.24.26,-8.396519999999999,51.886845,2,B,11,5G,-93,-11,8.0,13,-85,2257,77,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-15.0
2019.12.04_14.24.27,-8.396519999999999,51.886845,2,B,11,5G,-94,-16,1.0,13,-85,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-16.0
2019.12.04_14.24.28,-8.396519999999999,51.886845,2,B,11,5G,-94,-16,1.0,13,-85,736,234,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-16.0
2019.12.04_14.24.29,-8.396519999999999,51.886845,2,B,11,5G,-94,-13,8.0,13,-85,265,63,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-18.0
2019.12.04_14.24.30,-8.396519999999999,51.886845,2,B,11,5G,-94,-13,8.0,13,-85,28043,563,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-18.0
2019.12.04_14.24.31,-8.396519999999999,51.886845,2,B,11,5G,-94,-14,-2.0,13,-85,2309,61,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-16.0
2019.12.04_14.24.32,-8.396519999999999,51.886845,2,B,11,5G,-94,-14,-2.0,13,-85,61439,880,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-16.0
2019.12.04_14.24.33,-8.396519999999999,51.886845,2,B,11,5G,-94,-15,-4.0,13,-85,48713,2103,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-18.0
2019.12.04_14.24.35,-8.396519999999999,51.886845,2,B,11,5G,-94,-15,-4.0,13,-85,28724,310,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-18.0
2019.12.04_14.24.36,-8.396519999999999,51.886845,2,B,11,5G,-94,-14,7.0,13,-85,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-18.0
2019.12.04_14.24.37,-8.396519999999999,51.886845,2,B,11,5G,-94,-14,7.0,13,-85,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-18.0
2019.12.04_14.24.38,-8.396519999999999,51.886845,2,B,11,5G,-93,-13,5.0,13,-85,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-18.0
2019.12.04_14.24.39,-8.396519999999999,51.886845,2,B,11,5G,-93,-13,5.0,13,-85,29,10,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-18.0
2019.12.04_14.24.40,-8.396519999999999,51.886845,2,B,11,5G,-94,-15,7.0,9,-88,280,5,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-19.0
2019.12.04_14.24.41,-8.396519999999999,51.886845,2,B,11,5G,-94,-15,7.0,9,-88,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-19.0
2019.12.04_14.24.42,-8.396519999999999,51.886845,2,B,11,5G,-93,-14,6.0,9,-88,275,7,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-98.0,-18.0
2019.12.04_14.24.43,-8.396519999999999,51.886845,2,B,11,5G,-93,-14,6.0,9,-88,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-98.0,-18.0
2019.12.04_14.24.45,-8.396519999999999,51.886845,2,B,11,5G,-93,-14,5.0,11,-86,6034,48,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-18.0
2019.12.04_14.24.46,-8.396519999999999,51.886845,2,B,11,5G,-93,-14,5.0,11,-86,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-18.0
2019.12.04_14.24.47,-8.396519999999999,51.886845,2,B,11,5G,-93,-12,9.0,12,-88,274,6,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-15.0
2019.12.04_14.24.48,-8.396519999999999,51.886845,2,B,11,5G,-93,-12,9.0,12,-88,0,3,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-15.0
2019.12.04_14.24.49,-8.396519999999999,51.886845,2,B,11,5G,-94,-13,2.0,14,-86,2519,24,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-15.0
2019.12.04_14.24.50,-8.396519999999999,51.886845,2,B,11,5G,-94,-13,2.0,14,-86,272,9,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-100.0,-15.0
2019.12.04_14.24.52,-8.396519999999999,51.886845,2,B,11,5G,-93,-13,3.0,9,-88,1509,17,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-17.0
2019.12.04_14.24.53,-8.396519999999999,51.886845,2,B,11,5G,-93,-13,3.0,9,-88,273,9,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-17.0
2019.12.04_14.24.54,-8.396519999999999,51.886845,2,B,11,5G,-93,-14,2.0,9,-88,40,17,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-18.0
2019.12.04_14.24.55,-8.396519999999999,51.886845,2,B,11,5G,-93,-14,2.0,9,-88,1623,24,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-99.0,-18.0
2019.12.04_14.24.56,-8.396519999999999,51.886845,2,B,11,5G,-92,-15,-1.0,9,-88,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-96.0,-17.0
2019.12.04_14.24.57,-8.396519999999999,51.886845,2,B,11,5G,-92,-15,-1.0,12,-86,274,5,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-96.0,-17.0
