Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.12.02_12.41.17,-8.507374,51.913687,1,B,3,LTE,-105,-13,-1.0,9,-87,1,4,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.18,-8.507375999999999,51.91368,1,B,3,LTE,-105,-13,-1.0,9,-87,1,4,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.18,-8.507375999999999,51.91368,1,B,3,LTE,-104,-12,1.0,9,-87,0,0,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.19,-8.507375999999999,51.91368,1,B,3,LTE,-104,-12,1.0,9,-87,38,14,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.20,-8.507375999999999,51.91368,1,B,3,LTE,-103,-13,-4.0,9,-87,1231,161,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.21,-8.507375999999999,51.91368,1,B,3,LTE,-103,-13,-4.0,9,-87,1869,149,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.22,-8.507375999999999,51.91368,1,B,3,LTE,-106,-9,-1.0,13,-89,2,2,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.23,-8.507375999999999,51.91368,1,B,3,LTE,-106,-9,-1.0,13,-89,311,75,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.24,-8.507375999999999,51.91368,1,B,3,LTE,-105,-9,-2.0,9,-86,15397,255,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.25,-8.507375999999999,51.91368,1,B,3,LTE,-105,-9,-2.0,9,-86,16205,248,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.27,-8.507375999999999,51.91368,1,B,3,LTE,-103,-14,-1.0,9,-86,16686,264,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.28,-8.507375999999999,51.91368,1,B,3,LTE,-103,-14,-1.0,9,-86,15397,224,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
2019.12.02_12.41.29,-8.507375999999999,51.91368,1,B,3,LTE,-105,-10,-2.0,15,-88,0,0,D,-,-,-,-,-,3,53802,9CBA,87556611,-,-
