Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.12.04_11.58.01,-8.474598,51.899324,0,B,12,5G,-115,-15,-3.0,9,-94,38,6,D,-,-,-,-,-,C,A992,9CBA,11112972,-112.0,-38.0
2019.12.04_11.58.02,-8.474598,51.899324,0,B,12,5G,-115,-15,-3.0,8,-94,0,0,I,-,-,-,-,-,C,A992,9CBA,11112972,-112.0,-38.0
2019.12.04_11.58.03,-8.474598,51.899324,0,B,12,5G,-118,-17,-1.0,8,-94,0,0,I,-,-,-,-,-,C,A992,9CBA,11112972,-120.0,-16.0
2019.12.04_11.58.05,-8.474598,51.899324,0,B,12,5G,-118,-17,-1.0,10,-94,3,8,D,-,-,-,-,-,C,A992,9CBA,11112972,-120.0,-16.0
2019.12.04_11.58.06,-8.474598,51.899324,0,B,12,5G,-113,-14,-2.0,10,-94,420,158,D,-,-,-,-,-,C,A992,9CBA,11112972,-105.0,-11.0
2019.12.04_11.58.07,-8.474598,51.899324,0,B,12,5G,-113,-14,-2.0,10,-94,2250,80,D,-,-,-,-,-,C,A992,9CBA,11112972,-105.0,-11.0
2019.12.04_11.58.08,-8.474598,51.899324,0,B,12,5G,-114,-14,-4.0,10,-94,261,49,D,-,-,-,-,-,C,A992,9CBA,11112972,-104.0,-10.0
2019.12.04_11.58.09,-8.474598,51.899324,0,B,12,5G,-114,-14,-4.0,12,-94,264,101,D,-,-,-,-,-,C,A992,9CBA,11112972,-104.0,-10.0
2019.12.04_11.58.10,-8.474598,51.899324,0,B,12,5G,-115,-14,-3.0,11,-94,4565,233,D,-,-,-,-,-,C,A992,9CBA,11112972,-105.0,-10.0
2019.12.04_11.58.11,-8.474598,51.899324,0,B,12,5G,-115,-14,-3.0,9,-94,7242,197,D,-,-,-,-,-,C,A992,9CBA,11112972,-105.0,-10.0
2019.12.04_11.58.12,-8.474598,51.899324,0,B,12,5G,-112,-17,-3.0,9,-94,6149,264,D,-,-,-,-,-,C,A992,9CBA,11112972,-116.0,-19.0
