Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.12.01_12.11.21,-8.388167,51.935618,0,B,2,LTE,-92,-11,2.0,8,-76,29,13,D,-,-,-,-,-,2,A81B,9CBA,11016962,-,-
2019.12.01_12.11.21,-8.388167,51.935618,0,B,2,LTE,-93,-10,2.0,8,-76,29,13,D,-,-,-,-,-,2,A81B,9CBA,11016962,-,-
2019.12.01_12.11.22,-8.388338000000001,51.935625,1,B,2,LTE,-93,-10,2.0,9,-78,29,13,D,-,-,-,-,-,2,A81B,9CBA,11016962,-,-
2019.12.01_12.11.22,-8.388338000000001,51.935625,1,B,2,LTE,-93,-10,2.0,9,-78,2,3,D,-,-,-,-,-,2,A81B,9CBA,11016962,-,-
2019.12.01_12.11.23,-8.388338000000001,51.935625,1,B,2,LTE,-93,-14,-1.0,10,-75,1,5,D,-,-,-,-,-,2,A81B,9CBA,11016962,-,-
2019.12.01_12.11.24,-8.388338000000001,51.935625,1,B,2,LTE,-93,-14,-1.0,10,-75,304,95,D,-,-,-,-,-,2,A81B,9CBA,11016962,-,-
2019.12.01_12.11.25,-8.388338000000001,51.935625,1,B,12,5G,-103,-14,1.0,10,-75,2342,157,D,-,-,-,-,-,C,A81B,9CBA,11016972,-,-
2019.12.01_12.11.26,-8.388338000000001,51.935625,1,B,12,5G,-103,-14,1.0,13,-86,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-,-
2019.12.01_12.11.27,-8.388338000000001,51.935625,1,B,12,5G,-103,-16,-2.0,8,-84,489,124,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-16.0
2019.12.01_12.11.28,-8.388338000000001,51.935625,1,B,12,5G,-103,-16,-2.0,8,-84,34,16,D,-,-,-,-,-,C,A81B,9CBA,11016972,-102.0,-16.0
2019.12.01_12.11.30,-8.388338000000001,51.935625,1,B,12,5G,-101,-14,-6.0,8,-84,3599,191,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-15.0
2019.12.01_12.11.31,-8.388338000000001,51.935625,1,B,12,5G,-101,-14,-6.0,8,-84,3424,246,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-15.0
2019.12.01_12.11.32,-8.388338000000001,51.935625,1,B,12,5G,-102,-14,0.0,8,-84,7257,192,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-15.0
2019.12.01_12.11.33,-8.388338000000001,51.935625,1,B,12,5G,-102,-14,0.0,8,-84,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-15.0
2019.12.01_12.11.34,-8.388338000000001,51.935625,1,B,12,5G,-101,-15,4.0,8,-84,1231,100,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-18.0
2019.12.01_12.11.35,-8.388338000000001,51.935625,1,B,12,5G,-101,-15,4.0,8,-84,16389,592,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-18.0
2019.12.01_12.11.36,-8.388338000000001,51.935625,1,B,12,5G,-102,-13,-4.0,8,-84,1,2,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-14.0
2019.12.01_12.11.37,-8.388338000000001,51.935625,1,B,12,5G,-102,-13,-4.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-14.0
2019.12.01_12.11.38,-8.388338000000001,51.935625,1,B,12,5G,-102,-11,11.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-12.0
2019.12.01_12.11.39,-8.388338000000001,51.935625,1,B,12,5G,-102,-11,11.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-12.0
2019.12.01_12.11.40,-8.388338000000001,51.935625,1,B,12,5G,-102,-12,5.0,11,-,2,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.12.01_12.11.42,-8.388338000000001,51.935625,1,B,12,5G,-102,-12,5.0,11,-,0,3,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.12.01_12.11.43,-8.388338000000001,51.935625,1,B,12,5G,-102,-16,3.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-16.0
2019.12.01_12.11.44,-8.388338000000001,51.935625,1,B,12,5G,-102,-16,3.0,11,-,0,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-16.0
2019.12.01_12.11.45,-8.388338000000001,51.935625,1,B,12,5G,-102,-11,7.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.12.01_12.11.46,-8.388338000000001,51.935625,1,B,12,5G,-102,-11,7.0,11,-,0,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.12.01_12.11.47,-8.388338000000001,51.935625,1,B,12,5G,-102,-11,8.0,11,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-13.0
2019.12.01_12.11.48,-8.388338000000001,51.935625,1,B,12,5G,-102,-11,8.0,12,-86,52,13,D,-,-,-,-,-,C,A81B,9CBA,11016972,-103.0,-13.0
2019.12.01_12.11.49,-8.388338000000001,51.935625,1,B,12,5G,-101,-11,5.0,10,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-17.0
2019.12.01_12.11.50,-8.388338000000001,51.935625,1,B,12,5G,-101,-11,5.0,15,-,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-17.0
2019.12.01_12.11.51,-8.388338000000001,51.935625,1,B,12,5G,-100,-9,7.0,15,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-11.0
2019.12.01_12.11.52,-8.388338000000001,51.935625,1,B,12,5G,-100,-9,7.0,15,-,1,1,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-11.0
2019.12.01_12.11.54,-8.388338000000001,51.935625,1,B,12,5G,-101,-14,4.0,15,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-13.0
2019.12.01_12.11.55,-8.388338000000001,51.935625,1,B,12,5G,-101,-14,4.0,14,-,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-13.0
2019.12.01_12.11.56,-8.388338000000001,51.935625,1,B,12,5G,-100,-10,6.0,12,-88,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.12.01_12.11.57,-8.388338000000001,51.935625,1,B,12,5G,-100,-10,6.0,12,-88,3,3,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-12.0
2019.12.01_12.11.58,-8.388338000000001,51.935625,1,B,12,5G,-100,-11,6.0,9,-86,0,0,D,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-14.0
2019.12.01_12.11.59,-8.388338000000001,51.935625,1,B,12,5G,-100,-11,6.0,9,-86,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-101.0,-14.0
2019.12.01_12.12.00,-8.388338000000001,51.935625,1,B,12,5G,-100,-12,-4.0,9,-86,0,0,I,-,-,-,-,-,C,A81B,9CBA,11016972,-100.0,-13.0
